노선번호,노선ID,버스종류,기점,종점,첫차,막차,기본배차,평일배차,출퇴근배차,휴일배차,정류소순번,정류소명,ARS번호,노드ID,위도,경도
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,95,센텀고등학교,09712,184420103,,
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,96,센텀센시빌,09714,184420104,,
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,97,동해선벡스코역,09716,184270102,35.1692224,129.1382144
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,98,올림픽교차로환승센터,09718,185070101,,
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,99,올림픽교차로,09720,500080000,,
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,100,부산문화여고,09722,500060000,,
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,101,동백역,09724,500050000,,
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,102,운촌,09728,504980000,,
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,103,해운대도시철도역,09730,505030000,,
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,104,해운대시장,09107,210190201,,
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,105,해운대온천사거리,09086,187220101,35.1619008,129.1649024
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,106,중1동,09085,185910101,,
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,107,미포.문탠로드입구,09019,187200201,,
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,108,동백중학교,09023,186140101,,
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,109,동백초등학교.해운대보건소,09025,185420101,,
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,110,상록아파트,09027,186430401,,
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,111,대우아파트,09030,185690101,,
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,112,영남아파트,09034,186420101,,
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,113,벽산아파트,09036,185870301,,
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,114,부흥고.해운대백병원,09038,185620401,,
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,115,신도시시장.아세안문화원,09039,186450101,,
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,116,송정1단지주공,09011,186750101,,
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,117,송정,09009,184860201,,
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,118,송정해수욕장,09010,184860202,35.1826048,129.2035712
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,119,공수.양경마을,16001,202590101,,
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,120,공수.당사마을,16095,202590102,,
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,121,오시리아관광단지 입구,,518950000,,
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,122,오시리아관광단지,16052,197160101,,
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,123,용궁사.국립수산과학원,16003,197160102,,
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,124,동암정문,16079,197140101,,
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,125,동암후문,16080,197140102,,
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,126,해광사,16090,197150201,,
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,127,기차여행,16065,197150202,,
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,128,서암입구,16337,197150301,35.2105024,129.2225792
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,129,연화교차로,16335,217110101,,
100,5200100000,일반버스,청강리공영차고지,장전역,04:50,21:50,8,16,15,19,130,청강리공영차고지,16266,202130401,35.2241600,129.2135296
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,1,송정1단지주공,09012,184860301,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,2,신도시시장.아세안문화원,09040,186220301,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,3,동신아파트,09046,186450401,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,4,동부아파트,09047,186450402,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,5,상당중학교,09378,504950000,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,6,동해선신해운대역,09344,216000101,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,7,한마음스포츠센터,09368,187060101,35.1805664,129.1775360
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,8,대동아파트,09051,186190401,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,9,대림1차아파트,09054,186190402,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,10,대림3차아파트,09065,186210301,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,11,신성아파트,09071,187020201,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,12,한일아파트,09074,185840201,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,13,코오롱아파트,09077,185830301,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,14,중동역.순복음교회,09080,185830302,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,15,건널목삼거리,09059,186010201,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,16,해운대구청어귀삼거리,09731,505010000,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,17,해운대도시철도역,09729,505020000,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,18,운촌,09727,504990000,35.1604512,129.1522944
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,19,동백역,09723,500040000,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,20,부산문화여고,09721,500070000,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,21,올림픽교차로,09719,500090000,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,22,벡스코.시립미술관,09717,185300502,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,23,동해선벡스코역,09715,185070303,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,24,센텀센시빌,09713,184270304,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,25,센텀고등학교,09711,184270303,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,26,동해선센텀역,09709,184410402,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,27,동부지청어귀교차로,09707,219150102,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,28,과정교,09331,210210301,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,29,수영강푸르지오아파트,13161,208630201,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,30,연제예식장,13163,194380201,35.1845792,129.1099648
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,31,부산소방본부.교통정보서비스센터,13148,193460401,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,32,엘지아파트,13149,193470301,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,33,부산경상대학교정문,13073,193400301,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,34,부산경상대학교서문,13157,193400302,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,35,현대아파트,13068,193400303,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,36,연산중학교,13145,193440201,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,37,연일시장,13154,193450401,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,38,연산교차로,13162,193730201,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,39,연산역.연산교차로,13704,505940000,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,40,동해선교대역,13702,505770000,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,41,교대역,13003,193350401,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,42,부전교회,06142,165640401,35.1998752,129.0781952
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,43,동래역,06067,166180401,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,44,롯데백화점동래점.명륜역,06031,165500101,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,45,동래더샵아파트,06025,179510301,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,46,온천장,06024,166480101,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,47,온천장역.SK허브스카이,06012,165400101,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,48,식물원입구,11098,165350301,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,49,금정초등학교,11092,175670101,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,50,부산대학교후문,11089,175830201,35.2284800,129.0855040
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,51,부산대학교정문,11081,175620102,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,52,(구)장전1치안센터,11076,175640101,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,53,장전역,11071,174970101,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,54,까치공원,11074,174830201,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,55,장전중앙교회,11075,174960301,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,56,현대아파트,11079,174960302,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,57,부산대학교정문,11085,174960303,35.2318816,129.0852224
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,58,부산대학교후문,11088,175830301,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,59,금정초등학교,11093,175660301,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,60,식물원입구,06002,166140201,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,61,온천장역.SK허브스카이,06011,165350201,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,62,온천장,06023,165850201,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,63,온천장아스타아파트,06022,166160301,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,64,명륜역,06033,165510201,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,65,롯데백화점동래점,06046,166000201,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,66,동래역,06066,166630301,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,67,내성중학교,06080,166170201,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,68,부전교회,13714,165650201,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,69,교대역,13701,505740000,35.1956672,129.0800512
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,70,동해선교대역,13703,505760000,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,71,연제자동차매매단지,13166,193330301,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,72,연산역,13051,193420201,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,73,연산교차로,13118,193360201,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,74,연일시장,13119,193730101,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,75,연산중학교,13144,193450201,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,76,현대아파트,13155,193410101,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,77,부산경상대학교서문,13072,193410102,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,78,부산경상대학교정문,13156,193410103,35.1856768,129.1006976
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,79,엘지아파트,13150,193470101,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,80,부산소방본부.교통정보서비스센터,13158,193460201,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,81,수영강푸르지오아파트,13159,194380101,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,82,과정교,09332,184210101,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,83,동부지청어귀교차로,09708,184750402,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,84,동해선센텀역,09710,219150202,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,85,센텀고등학교,09712,184420103,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,86,센텀센시빌,09714,184420104,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,87,동해선벡스코역,09716,184270102,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,88,올림픽교차로환승센터,09718,185070101,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,89,올림픽교차로,09720,500080000,35.1644640,129.1425792
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,90,부산문화여고,09722,500060000,,
100-1,5200100100,일반버스,송정,장전역,05:00,22:10,8,19,17,21,91,동백역,09724,500050000,,
