노선ID,노선번호,정류소순번,정류소명,노드ID
5291106000,금정구6,84,장산중학교.꿈에그린아파트,213210102
5291106000,금정구6,11,반여1동행정복지센터,213210202
5291106000,금정구6,12,반여동탑마트,213210203
5290606000,동래구6,60,우방아파트,213220202
5290606100,동래구6-1,52,우방아파트,213220202
5290606000,동래구6,9,센텀SK뷰아파트115동,213220301
5290606100,동래구6-1,10,센텀SK뷰아파트115동,213220301
5290607000,동래구7,27,센텀SK뷰아파트115동,213220301
5290606000,동래구6,59,센텀SK뷰아파트113동,213230201
5290606100,동래구6-1,51,센텀SK뷰아파트113동,213230201
5290607000,동래구7,26,센텀SK뷰아파트113동,213230201
5290601000,동래구1,49,롯데백화점동래점,213270101
5290603000,동래구3,13,롯데백화점동래점,213270101
5290513000,부산진구13,25,화인아파트102동,213280501
5200009000,9,96,삼신아파트,213300103
5290405000,영도구5,80,시영아파트후문,213300104
5290405000,영도구5,81,청학동공영주차장,213300105
5290405000,영도구5,37,시영아파트정문,213300301
5200024000,24,6,오륙도SK뷰정문,213310101
5200024000,24,60,오륙도SK뷰정문,213310101
5200027000,27,6,오륙도SK뷰정문,213310101
5200027000,27,78,오륙도SK뷰정문,213310101
5200131000,131,79,오륙도SK뷰정문,213310101
5200024000,24,7,오륙도초중학교,213310102
5200024000,24,61,오륙도초중학교,213310102
5200027000,27,7,오륙도초중학교,213310102
5200027000,27,79,오륙도초중학교,213310102
5200131000,131,80,오륙도초중학교,213310102
5290702000,남구2,3,오륙도SK뷰정문,213310103
5290702000,남구2,4,오륙도초중학교,213310104
5200024000,24,4,오륙도스카이워크,213310201
5200024000,24,58,오륙도스카이워크,213310201
5200027000,27,4,오륙도스카이워크,213310201
5200027000,27,76,오륙도스카이워크,213310201
5200131000,131,77,오륙도스카이워크,213310201
5200024000,24,2,오륙도초중학교,213320101
5200024000,24,56,오륙도초중학교,213320101
5200027000,27,2,오륙도초중학교,213320101
5200027000,27,74,오륙도초중학교,213320101
5200131000,131,75,오륙도초중학교,213320101
5200024000,24,3,오륙도SK뷰정문,213320102
5200024000,24,57,오륙도SK뷰정문,213320102
5200027000,27,3,오륙도SK뷰정문,213320102
5200027000,27,75,오륙도SK뷰정문,213320102
5200131000,131,76,오륙도SK뷰정문,213320102
5290702000,남구2,73,오륙도초중학교,213320103
5290702000,남구2,74,오륙도SK뷰정문,213320104
5290702000,남구2,75,오륙도스카이워크,213320105
5290702000,남구2,5,부산해군회관,213320301
5200024000,24,5,오륙도스카이워크,213330101
5200024000,24,59,오륙도스카이워크,213330101
5200027000,27,5,오륙도스카이워크,213330101
5200027000,27,77,오륙도스카이워크,213330101
5200131000,131,78,오륙도스카이워크,213330101
5290702000,남구2,2,오륙도스카이워크,213330103
5290512000,부산진구12,8,대동아파트,213370103
5290512100,부산진구12-1,8,대동아파트,213370103
5290502000,부산진구2,9,서면자동차학원,213370201
5290502000,부산진구2,8,화신아파트,213370202
5290511000,부산진구11,15,감로사,213370301
5290511000,부산진구11,35,감로사,213370301
5290512000,부산진구12,41,감로사,213370301
5290512100,부산진구12-1,29,감로사,213370301
5290511000,부산진구11,14,대동아파트,213370303
5290511000,부산진구11,34,대동아파트,213370303
5290502000,부산진구2,14,대동아파트,213370401
5290512000,부산진구12,40,대동아파트,213370401
5290512100,부산진구12-1,28,대동아파트,213370401
5200188000,188,20,정관농협기업지점,213380401
5200037000,37,84,달산초등학교,213390101
5200073000,73,11,달산초등학교,213390101
5200105000,105,61,달산초등학교,213390101
5200106000,106,83,달산초등학교,213390101
5200107000,107,11,달산초등학교,213390101
5200182000,182,43,달산초등학교,213390101
5200184000,184,64,달산초등학교,213390101
5200302000,302,77,달산초등학교,213390101
5291657000,기장군57,15,달산초등학교,213390102
5291102200,금정구2-2,15,송정리,213400101
5291102200,금정구2-2,17,입석,213400102
5291102200,금정구2-2,18,선돌,213400103
5291102200,금정구2-2,16,대우아파트후문,213400104
5291102200,금정구2-2,24,에스엔티모티브,213400201
5291602300,기장군2-3,9,에스엔티모티브,213400201
5291102200,금정구2-2,23,송정리,213410101
5291102200,금정구2-2,21,입석,213410102
5291102200,금정구2-2,20,선돌,213410103
5291102200,금정구2-2,22,대우아파트후문,213410104
5291102200,금정구2-2,19,임기,213410201
5291502000,사상구2,2,주례아파트,213450201
5291503000,사상구3,19,주례아파트,213450201
5291503100,사상구3-1,18,주례아파트,213450201
5291505000,사상구5,4,냉정시장,213460101
5291505100,사상구5-1,8,냉정시장,213460101
5291505200,사상구5-2,19,냉정시장,213460101
5291502000,사상구2,16,경남정보대50주년기념관,213470101
5291202000,수영구2,63,수영경찰서,213490101
5291202000,수영구2,45,광안자모병원후문,213500101
5291202000,수영구2,46,광안4동새마을금고,213510101
5291302000,연제구2,69,힐스테이트201동앞,213520201
5291302000,연제구2,72,마하사,213520202
5291302000,연제구2,71,관음사,213520203
5291302000,연제구2,70,법륜사,213520204
5291302000,연제구2,5,하이자동차운전학원,213530201
5291302000,연제구2,6,현대홈타운,213530202
5291303000,연제구3,6,거성중,213560201
5291303000,연제구3,7,곰두리스포츠센터,213560202
5291303000,연제구3,8,레이카운티3단지,213560204
5291303000,연제구3,4,만수사,213560205
5291303000,연제구3,5,청구아파트,213560206
5291303000,연제구3,34,유림스토아,213570101
5291303000,연제구3,33,유림아파트113동,213570102
5291103100,금정구3-1,11,로얄팰리스아파트,213590101
5291103100,금정구3-1,10,경동아파트,213590102
5291103100,금정구3-1,9,로얄팰리스아파트,213600101
5291106000,금정구6,32,금샘고등학교,213640201
5291106000,금정구6,33,금사중학교,213640202
5291106000,금정구6,34,서동교회,213640203
5291106000,금정구6,31,부산경호고등학교,213640204
5291009000,사하구9,24,서원유통,213680101
5291002000,사하구2,38,우림아파트,213690101
5291002100,사하구2-1,13,우림아파트,213690101
5291002000,사하구2,40,에덴빌라,213690201
5291002100,사하구2-1,15,에덴빌라,213690201
5291002000,사하구2,39,반도보라아파트,213700101
5291002100,사하구2-1,14,반도보라아파트,213700101
5291002000,사하구2,3,에덴빌라,213710101
5291002100,사하구2-1,5,에덴빌라,213710101
5291002000,사하구2,2,혜성아파트,213710102
5291002100,사하구2-1,4,혜성아파트,213710102
5291002000,사하구2,43,동원1차아파트,213710201
5291002100,사하구2-1,18,동원1차아파트,213710201
5290708000,남구8,16,한국산업인력공단남부산지사,213800202
5290602000,동래구2,15,동래구보훈회관,213830201
5290602000,동래구2,17,삼성가든아파트,213830202
5290602000,동래구2,16,새동래3차아파트,213830203
5290601000,동래구1,1,명륜역,213890101
5290601000,동래구1,40,동래교육청정문,213910101
5290601000,동래구1,41,내성초등학교,213920101
5291502000,사상구2,15,유림빌라,213960101
5290511000,부산진구11,41,부산진여자상업고등학교,213970201
5290507000,부산진구7,12,성모여자고등학교,213970301
5290511000,부산진구11,8,성모여자고등학교,213970301
5290507000,부산진구7,11,부산여자대학교정문,213970302
5290511000,부산진구11,7,부산여자대학교정문,213970302
5290512000,부산진구12,2,부산여자대학교정문,213970302
5290512100,부산진구12-1,2,부산여자대학교정문,213970302
5290512000,부산진구12,47,부산여자대학교도서관,213970401
5290512100,부산진구12-1,35,부산여자대학교도서관,213970401
5290512000,부산진구12,1,부산여자대학교도서관,213980101
5290512100,부산진구12-1,1,부산여자대학교도서관,213980101
5290502000,부산진구2,2,전포초등학교,213990101
5290502000,부산진구2,18,부전역,213990201
5290502000,부산진구2,11,일산아파트,214000101
5290502000,부산진구2,10,대산아파트,214010101
5290511000,부산진구11,13,감로사,214020101
5290511000,부산진구11,33,감로사,214020101
5290512000,부산진구12,7,감로사,214020101
5290512100,부산진구12-1,7,감로사,214020101
5290511000,부산진구11,12,전포고개,214020102
5290511000,부산진구11,32,전포고개,214020102
5290512000,부산진구12,42,정우빌라,214030201
5290512100,부산진구12-1,30,정우빌라,214030201
5290511000,부산진구11,16,규경빌라,214030202
5290511000,부산진구11,36,규경빌라,214030202
5290511000,부산진구11,11,정우빌라,214040101
5290511000,부산진구11,31,정우빌라,214040101
5290512000,부산진구12,6,정우빌라,214040101
5290512100,부산진구12-1,6,정우빌라,214040101
5290511000,부산진구11,10,동의과학대학교,214060101
5290512000,부산진구12,5,동의과학대학교,214060101
5290512100,부산진구12-1,5,동의과학대학교,214060101
5290512000,부산진구12,45,동의과학대사거리,214060301
5290512100,부산진구12-1,33,동의과학대사거리,214060301
5290511000,부산진구11,37,동의과학대학교,214060302
5290512000,부산진구12,43,동의과학대학교,214060302
5290512100,부산진구12-1,31,동의과학대학교,214060302
5290511000,부산진구11,38,양정하이츠아파트,214060303
5290512000,부산진구12,44,양정하이츠아파트,214060303
5290512100,부산진구12-1,32,양정하이츠아파트,214060303
5290513000,부산진구13,2,부산은행,214080101
5290405000,영도구5,107,천리교,214090101
5290405000,영도구5,7,동삼주공아파트1단지,214090201
5290405000,영도구5,31,롯데낙천대아파트정문,214100201
5290302000,동구2,6,대화주택,214110201
5290302000,동구2,7,덕암빌라,214110202
5290302000,동구2,9,수정산체육공원,214110203
5290302000,동구2,11,동여자중학교,214110204
5290302000,동구2,12,동여자중학교후문,214110205
5290302000,동구2,13,동원빌라,214110206
5290302000,동구2,5,부산종합사회복지관,214110207
5290302000,동구2,15,수성아파트,214110208
5290302000,동구2,4,수정4동,214110209
5290302000,동구2,50,수정아파트5동,214110301
5290302000,동구2,49,수정아파트중간계단,214110302
5290202200,서구2-2,44,대성사,214130101
5290202200,서구2-2,13,세신빌라,214130201
5290101000,중구1,54,보수우체국,214140101
5200037000,37,25,롯데캐슬,214160201
5200182000,182,74,롯데캐슬,214160201
5200037000,37,94,계룡리슈빌후문,214170101
5200182000,182,53,계룡리슈빌후문,214170101
5200037000,37,26,동일스위트1차,214170203
5200073000,73,24,동일스위트1차,214170203
5200106000,106,21,동일스위트1차,214170203
5200107000,107,28,동일스위트1차,214170203
5200182000,182,75,동일스위트1차,214170203
5200184000,184,9,동일스위트1차,214170203
5200188000,188,17,동일스위트1차,214170203
5200302000,302,36,동일스위트1차,214170203
5203008000,3008,33,동일스위트1차,214170203
5203008F00,3008-F,34,동일스위트1차,214170203
5291608000,기장군8,69,계룡리슈빌,214170204
5291657000,기장군57,48,계룡리슈빌,214170204
5291608000,기장군8,68,동일스위트1차,214170205
5291657000,기장군57,47,동일스위트1차,214170205
5291608000,기장군8,70,한진해모로,214170206
5291657000,기장군57,49,한진해모로,214170206
5200010000,10,63,신선대CNG충전소,214180101
5200138000,138,69,신선대CNG충전소,214180101
5200138100,138-1,79,신선대CNG충전소,214180101
5200168000,168,96,신선대CNG충전소,214180101
5291401100,강서구1-1,12,동율리,214210201
5291401100,강서구1-1,14,장항,214210202
5291401100,강서구1-1,13,서율리,214210203
5291401000,강서구1,58,부산신항,214220202
5291401100,강서구1-1,51,부산신항,214220202
5200003000,3,50,퀸덤1.2단지,214260101
5200058100,58-1,77,퀸덤1.2단지,214260101
5200058200,58-2,80,퀸덤1.2단지,214260101
5200109000,109,95,퀸덤1.2단지,214260101
5200128100,128-1,105,퀸덤1.2단지,214260101
5200171000,171,118,퀸덤1.2단지,214260101
5291420000,강서구20,48,퀸덤아파트1.2단지,214260102
5291420000,강서구20,14,명호초등학교,214260201
5200003000,3,65,명호초등학교,214260202
5200109000,109,14,명호초등학교,214260202
5200128100,128-1,9,명호초등학교,214260202
5200171000,171,14,명호초등학교,214260202
5200520000,520,47,명호초등학교,214260202
5203002000,3002,5,명호초등학교,214260202
5203005000,3005,3,명호초등학교,214260202
5203007000,3007,6,명호초등학교,214260202
5200003000,3,64,퀸덤1.2단지,214270101
5200058100,58-1,51,퀸덤1.2단지,214270101
5200058200,58-2,33,퀸덤1.2단지,214270101
5200109000,109,13,퀸덤1.2단지,214270101
5200128100,128-1,8,퀸덤1.2단지,214270101
5200171000,171,13,퀸덤1.2단지,214270101
5291420000,강서구20,13,퀸덤아파트1.2단지,214270102
5200003000,3,51,신호대교,214270201
5200058100,58-1,78,신호대교,214270201
5200058200,58-2,81,신호대교,214270201
5200109000,109,96,신호대교,214270201
5200124000,124,92,신호대교,214270201
5200128100,128-1,106,신호대교,214270201
5200171000,171,119,신호대교,214270201
5203002000,3002,44,신호대교,214270201
5291420000,강서구20,49,명지오션시티,214270202
5200058100,58-1,76,퀸덤3단지,214280101
5200058200,58-2,79,퀸덤3단지,214280101
5200109000,109,93,퀸덤3단지,214280101
5291408000,강서구8,33,극동스타클래스109동,214280102
5291420000,강서구20,43,극동스타클래스109동,214280102
5200107000,107,80,대곡마을,214300101
5200184000,184,51,대곡마을,214300101
5203008000,3008,57,대곡마을,214300101
5203008F00,3008-F,58,대곡마을,214300101
5200105000,105,64,동원로얄듀크2차아파트,214380201
5200107000,107,32,동원로얄듀크2차아파트,214380201
5203008000,3008,37,동원로얄듀크2차아파트,214380201
5203008F00,3008-F,38,동원로얄듀크2차아파트,214380201
5291405000,강서구5,6,평강대리1구,214430201
5291422000,강서구22,29,평강대리1구,214430201
5291405000,강서구5,5,평강대리,214430202
5291422000,강서구22,28,평강대리,214430202
5291407200,강서구7-2,2,우진정기,214440201
5291412000,강서구12,2,우진정기,214440201
5291407200,강서구7-2,1,매일정기,214450101
5291407200,강서구7-2,113,매일정기,214450101
5291412000,강서구12,1,매일정기,214450101
5200055000,55,33,YMP지사단지기점,214450102
5200055000,55,92,YMP지사단지기점,214450102
5203007000,3007,22,YMP지사단지기점,214450102
5200055000,55,34,매일정기,214460101
5200055000,55,93,매일정기,214460101
5291407200,강서구7-2,112,우진정기,214460102
5291412000,강서구12,77,우진정기,214460102
5200055000,55,32,매일정기,214460103
5200055000,55,91,매일정기,214460103
5200055000,55,35,우진정기,214460201
5200055000,55,94,우진정기,214460201
5291407200,강서구7-2,3,삼영MT,214460202
5291412000,강서구12,3,삼영MT,214460202
5291407200,강서구7-2,4,이득텍,214460203
5291412000,강서구12,4,이득텍,214460203
5200055000,55,36,삼영MT,214460204
5200055000,55,95,삼영MT,214460204
5203005000,3005,59,삼영MT,214460204
5200055000,55,37,자동차부품멀티관,214460205
5200055000,55,96,자동차부품멀티관,214460205
5203005000,3005,15,자동차부품멀티관,214460205
5203007000,3007,23,자동차부품멀티관,214460205
5200055000,55,31,우진정기,214470101
5200055000,55,90,우진정기,214470101
5200055000,55,29,자동차부품멀티관,214470102
5200055000,55,88,자동차부품멀티관,214470102
5203005000,3005,21,자동차부품멀티관,214470102
5203007000,3007,21,자동차부품멀티관,214470102
5291407200,강서구7-2,111,삼영MT,214470103
5291412000,강서구12,76,삼영MT,214470103
5291407200,강서구7-2,110,이든텍,214470104
5291412000,강서구12,75,이든텍,214470104
5200055000,55,30,삼영MT,214470105
5200055000,55,89,삼영MT,214470105
5203005000,3005,65,삼영MT,214470105
5291407200,강서구7-2,5,한성정밀,214470301
5291412000,강서구12,5,한성정밀,214470301
5291407200,강서구7-2,108,자동차부품단지,214480101
5291407200,강서구7-2,7,자동차부품단지,214480301
5291409000,강서구9,3,신호윌아파트105동,214490101
5200003000,3,61,윌아파트,214490102
5200058100,58-1,48,윌아파트,214490102
5200058200,58-2,30,윌아파트,214490102
5200109000,109,10,윌아파트,214490102
5200124000,124,16,윌아파트,214490102
5200171000,171,10,윌아파트,214490102
5203002000,3002,3,윌아파트,214490102
5200003000,3,54,신호농협,214490301
5200058100,58-1,81,신호농협,214490301
5200058200,58-2,84,신호농협,214490301
5200109000,109,99,신호농협,214490301
5200124000,124,95,신호농협,214490301
5200171000,171,122,신호농협,214490301
5203007000,3007,40,신호농협,214490301
5291409000,강서구9,30,녹산농협신호지소,214490302
5200003000,3,60,신호농협,214520201
5200058100,58-1,47,신호농협,214520201
5200058200,58-2,29,신호농협,214520201
5200109000,109,9,신호농협,214520201
5200124000,124,15,신호농협,214520201
5200171000,171,9,신호농협,214520201
5203007000,3007,4,신호농협,214520201
5291409000,강서구9,2,녹산농협신호지소,214520202
5200022000,22,1,남구국민체육센터,214640101
5200022000,22,100,남구국민체육센터,214640101
5200039000,39,67,남구국민체육센터,214640101
5200022000,22,3,백운포체육공원,214640201
5200039000,39,69,백운포체육공원,214640201
5200022000,22,98,백운포체육공원,214650101
5200039000,39,65,백운포체육공원,214650101
5291408000,강서구8,39,차량등록사업소,214820202
5291401000,강서구1,23,고개마루,214840201
5291401000,강서구1,90,고개마루,214840201
5291401000,강서구1,22,옛천성분교,214840202
5291401000,강서구1,89,옛천성분교,214840202
5291401000,강서구1,15,서중교,214840301
5291401000,강서구1,82,서중교,214840301
5291401000,강서구1,16,중앙상회,214840302
5291401000,강서구1,83,중앙상회,214840302
5291401000,강서구1,13,고개마루,214850101
5291401000,강서구1,80,고개마루,214850101
5291401000,강서구1,14,옛천성분교,214850102
5291401000,강서구1,81,옛천성분교,214850102
5291401000,강서구1,26,두문해변,214850201
5291401000,강서구1,73,두문해변,214850201
5291401000,강서구1,24,두문방파제,214850202
5291401000,강서구1,71,두문방파제,214850202
5291401000,강서구1,25,두문,214850205
5291401000,강서구1,72,두문,214850205
5291401000,강서구1,27,두문이주단지,214850206
5291401000,강서구1,74,두문이주단지,214850206
5291401000,강서구1,30,두문해변,214860101
5291401000,강서구1,77,두문해변,214860101
5291401000,강서구1,32,두문방파제,214860102
5291401000,강서구1,79,두문방파제,214860102
5291401000,강서구1,31,두문,214860105
5291401000,강서구1,78,두문,214860105
5291401000,강서구1,29,두문이주단지,214860106
5291401000,강서구1,76,두문이주단지,214860106
5291401100,강서구1-1,11,선창,214860201
5291401100,강서구1-1,18,선창,214860202
5291401100,강서구1-1,35,선창,214860202
5291401100,강서구1-1,54,선창,214860202
5291420000,강서구20,1,선창,214860202
5291401100,강서구1-1,17,동율리,214860203
5291401100,강서구1-1,15,장항,214860204
5291401100,강서구1-1,16,서율리,214860205
5291411000,강서구11,22,상방마을입구,214900301
5291411000,강서구11,53,상방마을입구,214900301
5291413000,강서구13,16,상방마을입구,214900301
5291413000,강서구13,60,상방마을입구,214900301
5200520000,520,24,가덕천성동,214910101
5200520000,520,32,가덕천성동,214910101
5200520000,520,80,가덕천성동,214910101
5200520000,520,88,가덕천성동,214910101
5200520000,520,23,두문입구,214910102
5200520000,520,31,두문입구,214910102
5200520000,520,79,두문입구,214910102
5200520000,520,87,두문입구,214910102
5200520000,520,22,서중마을,214910103
5200520000,520,30,서중마을,214910103
5200520000,520,78,서중마을,214910103
5200520000,520,86,서중마을,214910103
5200520000,520,25,두문입구,214920101
5200520000,520,33,두문입구,214920101
5200520000,520,81,두문입구,214920101
5200520000,520,89,두문입구,214920101
5200520000,520,35,천성.동중마을,214920102
5200520000,520,91,천성.동중마을,214920102
5202000000,2000,44,천성.동중마을,214920102
5202000000,2000,45,성북,214930202
5200520000,520,19,성북마을,214930301
5200520000,520,36,성북마을,214930301
5200520000,520,75,성북마을,214930301
5200520000,520,92,성북마을,214930301
5202000000,2000,8,성북,214940102
5200058000,58,80,강림씨에스피,214950301
5200161000,161,3,강림씨에스피,214950301
5200058000,58,22,(주)태광,214950401
5200058000,58,21,강림씨에스피,214960101
5200161000,161,114,강림씨에스피,214960101
5291409100,강서구9-1,19,산양마을입구,214960201
5200058000,58,74,세주정공,214980101
5291409000,강서구9,24,세주정공,214980102
5200058000,58,24,서번산업,214990101
5200058000,58,79,(주)태광,214990201
5200058000,58,23,화연공원,214990401
5200058000,58,26,부산은행화전공단지점,214990402
5291409000,강서구9,8,부산은행화전공단지점,214990403
5291409000,강서구9,7,우리은행화전공단지점,214990404
5200058000,58,76,조달청비축기지,215000101
5200058000,58,78,화연공원,215000201
5200058000,58,75,부산은행화전공단지점,215000202
5291409000,강서구9,25,부산은행화전공단지점,215000203
5291409000,강서구9,26,우리은행화전공단지점,215000204
5200058000,58,27,세주정공,215000301
5291409000,강서구9,9,세주정공,215000302
5200203000,203,16,온천장역,215010101
5290205000,서구5,9,동아대학교병원,215020201
5291411000,강서구11,20,국제선청사,215030202
5291411000,강서구11,51,국제선청사,215030202
5291413000,강서구13,14,국제선청사,215030202
5291413000,강서구13,58,국제선청사,215030202
5291401000,강서구1,44,다목적터미널,215050204
5291401100,강서구1-1,37,다목적터미널,215050204
5291401000,강서구1,43,현대상선,215050205
5291401100,강서구1-1,36,현대상선,215050205
5290605000,동래구5,28,다이소동래역점,215070201
5290608000,동래구8,27,다이소동래역점,215070201
5291657000,기장군57,42,모전마을,215080102
5200037000,37,102,모전초등학교,215080201
5200106000,106,95,모전초등학교,215080201
5200107000,107,93,모전초등학교,215080201
5200188000,188,161,모전초등학교,215080201
5200302000,302,92,모전초등학교,215080201
5203008000,3008,70,모전초등학교,215080201
5203008F00,3008-F,71,모전초등학교,215080201
5200037000,37,17,모전초등학교,215090101
5200106000,106,15,모전초등학교,215090101
5200107000,107,22,모전초등학교,215090101
5200182000,182,64,모전초등학교,215090101
5200188000,188,11,모전초등학교,215090101
5200302000,302,30,모전초등학교,215090101
5203008000,3008,27,모전초등학교,215090101
5203008F00,3008-F,28,모전초등학교,215090101
5291657000,기장군57,41,이지더원아파트,215090102
5200106000,106,96,이지더원1차아파트정문,215090401
5200107000,107,94,이지더원1차아파트정문,215090401
5200188000,188,162,이지더원1차아파트정문,215090401
5203008000,3008,71,이지더원1차아파트정문,215090401
5203008F00,3008-F,72,이지더원1차아파트정문,215090401
5200106000,106,98,현진에버빌후문사거리,215090402
5200107000,107,96,현진에버빌후문사거리,215090402
5200182000,182,67,현진에버빌후문사거리,215090402
5200188000,188,164,현진에버빌후문사거리,215090402
5203008000,3008,73,현진에버빌후문사거리,215090402
5203008F00,3008-F,74,현진에버빌후문사거리,215090402
5200106000,106,97,동일스위트3차,215090403
5200107000,107,95,동일스위트3차,215090403
5200188000,188,163,동일스위트3차,215090403
5203008000,3008,72,동일스위트3차,215090403
5203008F00,3008-F,73,동일스위트3차,215090403
5200073000,73,114,소두방공원,215130101
5200105000,105,46,소두방공원,215130101
5200107000,107,109,소두방공원,215130101
5200188000,188,149,소두방공원,215130101
5203008000,3008,17,소두방공원,215130101
5203008F00,3008-F,18,소두방공원,215130101
5200073000,73,7,서희스타힐스,215130301
5200105000,105,52,서희스타힐스,215130301
5200107000,107,7,서희스타힐스,215130301
5200188000,188,24,서희스타힐스,215130301
5200302000,302,44,서희스타힐스,215130301
5203008000,3008,81,서희스타힐스,215130301
5203008F00,3008-F,82,서희스타힐스,215130301
5200073000,73,113,서희스타힐스,215160101
5200105000,105,45,서희스타힐스,215160101
5200107000,107,108,서희스타힐스,215160101
5200188000,188,148,서희스타힐스,215160101
5203008000,3008,16,서희스타힐스,215160101
5203008F00,3008-F,17,서희스타힐스,215160101
5200073000,73,8,옛터어린이공원입구,215160201
5200105000,105,53,옛터어린이공원입구,215160201
5200107000,107,8,옛터어린이공원입구,215160201
5200188000,188,25,옛터어린이공원입구,215160201
5200302000,302,45,옛터어린이공원입구,215160201
5203008000,3008,82,옛터어린이공원입구,215160201
5203008F00,3008-F,83,옛터어린이공원입구,215160201
5200036000,36,108,고촌마을입구,215170101
5200073000,73,62,고촌마을입구,215170101
5200183000,183,84,고촌마을입구,215170101
5200187000,187,3,고촌마을입구,215170101
5200188000,188,84,고촌마을입구,215170101
5200188000,188,86,고촌마을입구,215170101
5200183F00,183-F,88,고촌마을입구,215170101
5291611000,기장군11,48,고촌마을입구,215170102
5291611000,기장군11,21,고촌휴먼시아아파트,215180202
5200036000,36,38,고촌마을입구,215190101
5200073000,73,57,고촌마을입구,215190101
5200183000,183,24,고촌마을입구,215190101
5200187000,187,109,고촌마을입구,215190101
5200183F00,183-F,24,고촌마을입구,215190101
5291611000,기장군11,22,고촌마을입구,215190102
5291611000,기장군11,49,고촌휴먼시아아파트,215190302
5200101000,101,55,동항초등학교,215200201
5200168000,168,93,동항초등학교,215200201
5291406000,강서구6,58,부산소프트웨어마이스터고,215210101
5291407100,강서구7-1,86,부산소프트웨어마이스터고,215210101
5291407200,강서구7-2,80,부산소프트웨어마이스터고,215210101
5291402000,강서구2,39,부산소프트웨어마이스터고,215210301
5291406000,강서구6,5,부산소프트웨어마이스터고,215220201
5291407100,강서구7-1,26,부산소프트웨어마이스터고,215220201
5291407200,강서구7-2,35,부산소프트웨어마이스터고,215220201
5291406000,강서구6,4,봉림양수장,215220202
5291407100,강서구7-1,25,봉림양수장,215220202
5291407200,강서구7-2,34,봉림양수장,215220202
5291406000,강서구6,59,봉림양수장,215220301
5291407100,강서구7-1,87,봉림양수장,215220301
5291407200,강서구7-2,81,봉림양수장,215220301
5291408000,강서구8,35,명호중고등학교,215240101
5291420000,강서구20,16,명호중고등학교,215240101
5291420000,강서구20,44,부산한솔학교,215240201
5291408000,강서구8,37,극동스타클래스,215240301
5291420000,강서구20,46,극동스타클래스,215240301
5200003000,3,48,두산위브,215240302
5200128100,128-1,103,두산위브,215240302
5200171000,171,116,두산위브,215240302
5200520000,520,65,두산위브,215240302
5200003000,3,67,한신휴플러스아파트,215240401
5200128100,128-1,11,한신휴플러스아파트,215240401
5200171000,171,16,한신휴플러스아파트,215240401
5200520000,520,49,한신휴플러스아파트,215240401
5203005000,3005,4,한신휴플러스아파트,215240401
5203007000,3007,7,한신휴플러스아파트,215240401
5291409000,강서구9,32,신호부영5차아파트,215250301
5200003000,3,56,신호중학교,215250302
5200109000,109,101,신호중학교,215250302
5200124000,124,97,신호중학교,215250302
5200171000,171,124,신호중학교,215250302
5203007000,3007,41,신호중학교,215250302
5291411000,강서구11,65,정관도새집,215310101
5291411000,강서구11,10,정관도마을,215310201
5291411000,강서구11,12,정관도마을회관,215310202
5291411000,강서구11,13,정관도삼거리,215310203
5291406000,강서구6,60,통전,215320101
5291407100,강서구7-1,88,통전,215320101
5291407200,강서구7-2,82,통전,215320101
5291406000,강서구6,61,봉림교차로,215320102
5291407100,강서구7-1,89,봉림교차로,215320102
5291407200,강서구7-2,83,봉림교차로,215320102
5291401000,강서구1,19,남중,215330101
5291401000,강서구1,86,남중,215330101
5291401000,강서구1,21,서중교,215340101
5291401000,강서구1,88,서중교,215340101
5291401000,강서구1,20,중앙상회,215340102
5291401000,강서구1,87,중앙상회,215340102
5291401000,강서구1,17,남중,215340201
5291401000,강서구1,84,남중,215340201
5291419000,강서구19,18,백양종합사회복지관,215370101
5291419000,강서구19,19,307동 308동,215380101
5200055000,55,38,이원솔루텍,215390101
5200055000,55,97,이원솔루텍,215390101
5291401000,강서구1,38,가덕동행정복지센터,215400102
5291401000,강서구1,67,가덕동행정복지센터,215400102
5291401100,강서구1-1,7,가덕동행정복지센터,215400102
5200520000,520,21,성북마을,215410101
5200520000,520,38,성북마을,215410101
5200520000,520,77,성북마을,215410101
5200520000,520,94,성북마을,215410101
5291401000,강서구1,36,가덕동행정복지센터,215410201
5291401000,강서구1,65,가덕동행정복지센터,215410201
5291401100,강서구1-1,74,가덕동행정복지센터,215410201
5291401000,강서구1,39,성북새동네,215410301
5291401100,강서구1-1,8,성북새동네,215410301
5291420000,강서구20,56,성북새동네,215410301
5291401000,강서구1,42,천가농협,215410302
5291401100,강서구1-1,10,천가농협,215410302
5291420000,강서구20,59,천가농협,215410302
5291401000,강서구1,40,천가동우체국,215410303
5291401100,강서구1-1,9,천가동우체국,215410303
5291420000,강서구20,57,천가동우체국,215410303
5291401000,강서구1,41,한전,215410304
5291420000,강서구20,58,한전,215410304
5291401000,강서구1,11,서중,215420102
5291401000,강서구1,69,서중,215420102
5202000000,2000,9,천성,215420201
5291401000,강서구1,93,천성IC 동중,215420301
5200520000,520,26,서중마을,215430201
5200520000,520,34,서중마을,215430201
5200520000,520,82,서중마을,215430201
5200520000,520,90,서중마을,215430201
5291401000,강서구1,34,서중,215430202
5291401000,강서구1,92,서중,215430202
5200036000,36,1,청강리공영차고지,215440101
5200180000,180,1,청강리공영차고지,215440101
5200181000,181,1,청강리공영차고지,215440101
5200183000,183,1,청강리공영차고지,215440101
