노선ID,노선번호,정류소순번,정류소명,ARS번호,위도,경도,노드ID
5201002000,1002,50,센텀시티역.벡스코,09259,,,185100201
5201002000,1002,51,센텀중학교,09316,,,184350401
5201002000,1002,52,센텀파크,09299,,,184380401
5201002000,1002,53,센텀초등학교,09277,,,184380402
5201002000,1002,54,과정교,09332,,,184210101
5201002000,1002,55,해운대구문화복합센터,09371,,,210210201
5201002000,1002,56,센텀초등학교,09276,35.1808928,129.1213184,209940201
5201002000,1002,57,센텀파크,09300,,,209940202
5201002000,1002,58,센텀중학교,09323,,,184380201
5201002000,1002,59,센텀시티역.벡스코,09136,,,185130101
5201002000,1002,60,동해선벡스코역,09715,,,185070303
5201002000,1002,61,센텀센시빌,09713,,,184270304
5201002000,1002,62,동해선센텀역,09709,35.1841920,129.1212032,184410402
5201002000,1002,63,해운대경찰서,09705,,,184740303
5201002000,1002,64,원동IC교차로,09701,,,184600301
5201002000,1002,65,동래한전,06705,,,165430302
5201002000,1002,66,낙민역.동래고등학교,06709,,,502440000
5201002000,1002,67,동래시장,06711,,,502460000
5201002000,1002,68,동래전화국,06070,,,165750301
5201002000,1002,69,동래구노인복지관,06038,,,165820102
5201002000,1002,70,부곡4동행정복지센터.온천장역,11105,35.2228544,129.0909056,174370202
5201002000,1002,71,부곡시장,11118,,,209680101
5201002000,1002,72,금정세무서,11114,,,175610401
5201002000,1002,73,윤산터널입구,11069,,,175400101
5201002000,1002,74,금정구청.부산가톨릭대,11067,,,176380101
5201002000,1002,75,태광산업.구서역,11057,,,174170401
5201002000,1002,76,두실역,11044,,,174540101
5201002000,1002,77,남산역,11032,,,209670101
5201002000,1002,78,범어사역,11023,35.2733408,129.0927744,174120301
5201002000,1002,79,부산종합터미널.노포역,11007,,,210760101
5201002000,1002,80,창기마을,52008,,,207750102
5201002000,1002,81,월평교차로,16197,,,198190101
5201002000,1002,82,월평고개,16192,,,203390101
5201002000,1002,83,덕계상설시장,52020,,,207790101
5201002000,1002,84,동일2차아파트,52021,,,207800101
5201002000,1002,85,덕계메가마트,52023,35.3732992,129.1504000,207820101
5201002000,1002,86,덕계사거리,52026,,,207830101
5201002000,1002,87,덕계마을.덕계다리,52027,,,207850101
5201002000,1002,88,신명마을,52036,,,207960104
5201002000,1002,89,혜인병원,52038,,,207960101
5201002000,1002,90,웅상도서관,52082,,,207960102
5201002000,1002,91,주진마을,52039,,,207960103
5201002000,1002,92,양산롯데캐슬,,,,216360103
5201002000,1002,93,웅상문화체육센터입구,,,,207960106
5201002000,1002,94,명동마을,52042,,,207960105
5201002000,1002,95,성모병원앞 교차로,52063,,,207950301
5201002000,1002,96,천성리버타운정문,52064,,,207910101
5201002000,1002,97,천성리버타운후문,52065,,,207910102
5201002000,1002,98,소남다리.아이존빌,52066,,,207910103
5201002000,1002,99,소남마을,52067,,,207870101
5201002000,1002,100,양산영어도서관,52068,,,207870102
5201002000,1002,101,신원아침도시,52106,,,207860102
5201002000,1002,102,롯데마트,52053,,,207930301
5201002000,1002,103,농협중앙회웅상지점,52048,,,207900101
5201002000,1002,104,서창동주민센터,25062,,,207900102
5201002000,1002,105,북부마을,52050,35.4196000,129.1761280,207970101
5201002000,1002,106,편들마을,,,,216660101
5201002000,1002,107,용당공영차고지,,,,216640101
5201002F00,1002-F,1,용당공영차고지,,,,216650101
5201002F00,1002-F,2,편들마을,52124,,,216640201
5201002F00,1002-F,3,북부마을,,,,208040302
5201002F00,1002-F,4,삼용부락,52056,,,208040301
5201002F00,1002-F,5,서창동주민센터,52057,,,207970301
5201002F00,1002-F,6,농협중앙회웅상지점,52103,,,207900201
5201002F00,1002-F,7,신원아침도시,52105,,,207920202
5201002F00,1002-F,8,양산영어도서관,52071,,,207860201
5201002F00,1002-F,9,소남마을,52073,,,207860202
5201002F00,1002-F,10,소남다리.아이존빌,52074,,,207870302
5201002F00,1002-F,11,천성리버타운후문,52075,,,207870301
5201002F00,1002-F,12,천성리버타운정문,52076,,,207870303
5201002F00,1002-F,13,성모병원앞 교차로,52062,,,207950201
5201002F00,1002-F,14,명동마을,52043,,,207890201
5201002F00,1002-F,15,웅상문화체육센터입구,52041,,,207890202
5201002F00,1002-F,16,양산롯데캐슬,,,,216350102
5201002F00,1002-F,17,주진마을,52040,,,207890203
5201002F00,1002-F,18,웅상도서관,52083,,,207890204
5201002F00,1002-F,19,혜인병원,52037,,,207890205
5201002F00,1002-F,20,신명마을,52035,,,207890206
5201002F00,1002-F,21,덕계마을.덕계다리,52028,,,207960201
5201002F00,1002-F,22,덕계사거리,52025,,,207850201
5201002F00,1002-F,23,덕계메가마트,52024,,,207830201
5201002F00,1002-F,24,동일2차아파트,52022,,,207800201
5201002F00,1002-F,25,덕계상설시장,52019,,,207780201
5201002F00,1002-F,26,월평고개,16191,,,207760201
5201002F00,1002-F,27,월평교차로,16198,,,202990301
5201002F00,1002-F,28,임곡,16193,,,203010201
5201002F00,1002-F,29,개곡마을,52009,,,203020201
5201002F00,1002-F,30,창기마을,52007,,,207740201
5201002F00,1002-F,31,임기마을,52006,,,207750201
5201002F00,1002-F,32,영천초등학교,52002,,,207690401
5201002F00,1002-F,33,동면우체국,52001,,,207700301
5201002F00,1002-F,34,두구동 입구,11002,,,175150301
5201002F00,1002-F,35,금정체육공원입구,11005,,,175320301
5201002F00,1002-F,36,부산종합터미널.노포역,11006,,,209010201
5201002F00,1002-F,37,노포삼거리,11009,,,210760301
5201002F00,1002-F,38,범어사입구,11012,,,175290301
5201002F00,1002-F,39,남산동농협,11020,,,174780301
5201002F00,1002-F,40,남산동새벽시장,11025,,,174110201
5201002F00,1002-F,41,남산고등학교입구,11030,,,174110202
5201002F00,1002-F,42,남산동럭키아파트,11035,,,174850201
5201002F00,1002-F,43,남산초등학교,11040,,,209650301
5201002F00,1002-F,44,선경3차아파트,11047,,,174860301
5201002F00,1002-F,45,신동아아파트,11048,,,175210201
5201002F00,1002-F,46,롯데캐슬정문,11053,,,174910101
5201002F00,1002-F,47,롯데캐슬입구,11163,,,174910102
5201002F00,1002-F,48,구서역.구서시장,11062,,,174920201
5201002F00,1002-F,49,구서1동행정복지센터,11063,,,175380302
5201002F00,1002-F,50,금정산쌍용예가.구서SK뷰,11065,,,175470301
5201002F00,1002-F,51,장전초등학교,11073,,,175470302
5201002F00,1002-F,52,까치공원,11074,,,174830201
5201002F00,1002-F,53,장전중앙교회,11075,,,174960301
5201002F00,1002-F,54,현대아파트,11079,,,174960302
5201002F00,1002-F,55,부산대학교정문,11085,,,174960303
5201002F00,1002-F,56,부산대학교후문,11088,,,175830301
5201002F00,1002-F,57,금정초등학교,11093,,,175660301
5201002F00,1002-F,58,식물원입구,11097,,,166140301
5201002F00,1002-F,59,온천시장,06003,,,166150301
5201002F00,1002-F,60,온천장,06007,,,166150302
5201002F00,1002-F,61,금강원입구,06008,,,165860301
5201002F00,1002-F,62,온천프라자,06247,,,166840301
5201002F00,1002-F,63,원예고등학교,06028,,,166010301
5201002F00,1002-F,64,온천초등학교,06051,,,166020201
5201002F00,1002-F,65,럭키아파트,06064,,,166030302
5201002F00,1002-F,66,미남교차로.미남역,06115,,,166760401
5201002F00,1002-F,67,반도보라스카이뷰,06093,,,166780301
5201002F00,1002-F,68,금강초등학교,06098,,,167600302
5201002F00,1002-F,69,사직1동행정복지센터,06243,,,166640301
5201002F00,1002-F,70,사직사거리,06124,,,166610201
5201002F00,1002-F,71,사직운동장,06129,,,166260101
5201002F00,1002-F,72,창신초등학교,13143,,,193820201
5201002F00,1002-F,73,거성교차로.종합운동장역,13021,,,193830201
5201002F00,1002-F,74,거제리안동네,13023,,,193850101
5201002F00,1002-F,75,거제교회,13025,,,193850102
5201002F00,1002-F,76,동해선거제해맞이역,13031,,,193570301
5201002F00,1002-F,77,하마정,05027,,,164010301
5201002F00,1002-F,78,양정대원칸타빌,05026,,,164390201
5201002F00,1002-F,79,송상현광장,05705,,,505890000
5201002F00,1002-F,80,부전역,05707,,,505820000
5201002F00,1002-F,81,부전도서관,05278,,,164340201
5201002F00,1002-F,82,경남공고,05279,,,164300201
5201002F00,1002-F,83,서면한전,05712,,,505870000
5201002F00,1002-F,84,서면역.서면지하상가,05710,,,505860000
5201002F00,1002-F,85,부전시장,05708,,,505810000
5201002F00,1002-F,86,송상현광장,05706,,,505900000
5201002F00,1002-F,87,양정대원칸타빌,05023,,,164190101
5201002F00,1002-F,88,하마정,13037,,,164010101
5201002F00,1002-F,89,동해선거제해맞이역,13033,,,193580102
5201002F00,1002-F,90,거제교회,13024,,,193860301
5201002F00,1002-F,91,거제리안동네,13022,,,193850301
5201002F00,1002-F,92,거성교차로,13020,,,193850302
5201002F00,1002-F,93,창신초등학교.종합운동장역,13019,,,193830401
5201002F00,1002-F,94,사직운동장,06126,,,166660301
5201002F00,1002-F,95,사직야구장,06131,,,166260301
5201002F00,1002-F,96,사직사거리,06123,,,166610101
5201002F00,1002-F,97,금강초등학교,06095,,,166640101
5201002F00,1002-F,98,미남역.반도스카이뷰,06090,,,166780101
5201002F00,1002-F,99,럭키아파트,06065,,,166040101
5201002F00,1002-F,100,온천초등학교,06052,,,165990301
5201002F00,1002-F,101,전자공고,06027,,,179450101
5201002F00,1002-F,102,동래3차SK뷰,06026,,,166840201
5201002F00,1002-F,103,온천장,06010,,,165850401
5201002F00,1002-F,104,금강원입구,06005,,,165860101
5201002F00,1002-F,105,온천시장,06004,,,165860102
5201002F00,1002-F,106,식물원입구,06001,,,166150101
5201002F00,1002-F,107,금정초등학교,11092,,,175670101
5201002F00,1002-F,108,부산대학교후문,11089,,,175830201
5201002F00,1002-F,109,부산대학교정문,11080,,,175620101
5201002F00,1002-F,110,(구)장전1치안센터,11076,,,175640101
5201002F00,1002-F,111,장전역,11071,,,174970101
5201002F00,1002-F,112,장전초등학교,11072,,,174830401
5201002F00,1002-F,113,금정산쌍용예가.구서SK뷰,11066,,,174830402
5201002F00,1002-F,114,구서1동행정복지센터,11064,,,175470101
5201002F00,1002-F,115,구서역.구서시장,11061,,,175470102
5201002F00,1002-F,116,롯데캐슬입구,11054,,,174920401
5201002F00,1002-F,117,롯데캐슬정문,11052,,,174920402
5201002F00,1002-F,118,신동아아파트,11049,,,174910301
5201002F00,1002-F,119,선경3차아파트,11046,,,175210401
5201002F00,1002-F,120,남산초등학교,11041,,,174860101
5201002F00,1002-F,121,남산동럭키아파트,11034,,,174860102
5201002F00,1002-F,122,남산고등학교입구,11031,,,174850401
5201002F00,1002-F,123,남산동새벽시장,11024,,,174850402
5201002F00,1002-F,124,남산동농협,11021,,,174110301
5201002F00,1002-F,125,범어사입구,11013,,,174770101
5201002F00,1002-F,126,노포삼거리,11008,,,174570101
5201002F00,1002-F,127,부산종합터미널.노포역,11007,,,210760101
5201002F00,1002-F,128,금정체육공원입구,11004,,,175220101
5201002F00,1002-F,129,두구동 입구,11003,,,175320101
5201002F00,1002-F,130,동면우체국,52003,,,207700101
5201002F00,1002-F,131,영천초등학교,52004,,,175160201
5201002F00,1002-F,132,임기마을,52005,,,207750101
5201002F00,1002-F,133,창기마을,52008,,,207750102
5201002F00,1002-F,134,개곡마을,52010,,,207710101
5201002F00,1002-F,135,임곡,16194,,,203020101
5201002F00,1002-F,136,월평교차로,16197,,,198190101
5201002F00,1002-F,137,월평고개,16192,,,203390101
5201002F00,1002-F,138,덕계상설시장,52020,,,207790101
5201002F00,1002-F,139,동일2차아파트,52021,,,207800101
5201002F00,1002-F,140,덕계메가마트,52023,,,207820101
5201002F00,1002-F,141,덕계사거리,52026,,,207830101
5201002F00,1002-F,142,덕계마을.덕계다리,52027,,,207850101
5201002F00,1002-F,143,신명마을,52080,,,207960301
5201002F00,1002-F,144,평산농협,52030,,,208030201
5201002F00,1002-F,145,새진흥7차 입구,52033,,,208020201
5201002F00,1002-F,146,태원아파트후문,52034,,,207990201
5201002F00,1002-F,147,봉우아파트,,,,207990202
5201002F00,1002-F,148,봉우아파트,52029,,,208080201
5201002F00,1002-F,149,태원아파트정문,52091,,,208080202
5201002F00,1002-F,150,태원아파트후문,52092,,,208080203
5201002F00,1002-F,151,새진흥7차 입구,52032,,,207990101
5201002F00,1002-F,152,평산농협,52031,,,208020101
5201002F00,1002-F,153,신명마을,52036,,,207960104
5201002F00,1002-F,154,혜인병원,52038,,,207960101
5201002F00,1002-F,155,웅상도서관,52082,,,207960102
5201002F00,1002-F,156,주진마을,52039,,,207960103
5201002F00,1002-F,157,양산롯데캐슬,,,,216360103
5201002F00,1002-F,158,웅상문화체육센터입구,,,,207960106
5201002F00,1002-F,159,명동마을,52042,,,207960105
5201002F00,1002-F,160,성모병원앞 교차로,52063,,,207950301
5201002F00,1002-F,161,천성리버타운정문,52064,,,207910101
5201002F00,1002-F,162,천성리버타운후문,52065,,,207910102
5201002F00,1002-F,163,소남다리.아이존빌,52066,,,207910103
5201002F00,1002-F,164,소남마을,52067,,,207870101
5201002F00,1002-F,165,양산영어도서관,52068,,,207870102
5201002F00,1002-F,166,신원아침도시,52106,,,207860102
5201002F00,1002-F,167,롯데마트,52053,,,207930301
5201002F00,1002-F,168,농협중앙회웅상지점,52048,,,207900101
5201002F00,1002-F,169,서창동주민센터,25062,,,207900102
5201002F00,1002-F,170,북부마을,52050,,,207970101
5201002F00,1002-F,171,편들마을,,,,216660101
5201002F00,1002-F,172,용당공영차고지,,,,216640101
5201003000,1003,1,차고지,,,,203220101
5201003000,1003,2,교리초등학교,16546,,,202260301
5201003000,1003,3,교리,16501,,,202290301
5201003000,1003,4,기장도서관,16504,,,198010201
5201003000,1003,5,한신아파트정문,16505,35.2481728,129.2168832,198030301
5201003000,1003,6,기장지구대,16507,,,198030302
5201003000,1003,7,기장시장,16552,,,197740401
5201003000,1003,8,기장초등학교,16549,,,202830301
5201003000,1003,9,기장전화국,16534,,,202200301
5201003000,1003,10,아름공원,16550,,,197730201
5201003000,1003,11,기장성당,16551,,,197710201
5201003000,1003,12,죽성사거리,16516,,,202150401
5201003000,1003,13,청강사거리,16518,,,197860201
5201003000,1003,14,기장2주공,16519,,,202880301
5201003000,1003,15,무곡,16060,,,202120201
5201003000,1003,16,청강리공영차고지입구,16264,35.2241024,129.2133760,202130201
5201003000,1003,17,내리초등학교,16203,,,202090203
5201003000,1003,18,송정2휴먼시아,09004,,,187600302
5201003000,1003,19,송정해수욕장입구,09008,35.1785952,129.1933696,187600304
5201003000,1003,20,부흥고.해운대백병원,09043,,,186450201
5201003000,1003,21,한라아파트,09037,,,185620201
5201003000,1003,22,영남아파트,09032,,,187170301
5201003000,1003,23,동백중학교,09024,,,186100301
5201003000,1003,24,미포.문탠로드입구,09021,35.1617216,129.1712512,186080301
5201003000,1003,25,해운대온천사거리,09111,,,187220201
5201003000,1003,26,해운대해수욕장입구,09112,,,185770201
5201003000,1003,27,해운대해수욕장,09116,,,185760201
5201003000,1003,28,동백섬입구,09118,,,185580301
5201003000,1003,29,대우마리나아파트,09123,,,186660401
5201003000,1003,30,요트경기장.경남마리나아파트,09128,35.1603840,129.1422720,186700301
5201003000,1003,31,해강중고교,09320,,,185320301
5201003000,1003,32,수영교차로.수영역,14046,,,199080301
5201003000,1003,33,수영구보건소,14056,,,199030202
5201003000,1003,34,광안역,14059,35.1567488,129.1128832,211460301
