locallow_nm,노드ID,정류소명
서구,168770402,민방위교육장
서구,168770403,효목빌라
서구,168780101,대신중학교
서구,168780102,경성전자고등학교
서구,168780103,구덕운동장
서구,168780301,서부교육청
서구,168780302,서대신금호아파트(종점)
서구,168780303,경성전자고등학교
서구,168780304,금호아파트
서구,168780305,남성한빛.대신더샵
서구,168790201,동아대학교병원
서구,168790301,동아대학교구덕캠퍼스
서구,168800101,아미파출소
서구,168800201,부산서교회
서구,168810101,대티배수지
서구,168810102,부민석유
서구,168810103,부민e편한세상아파트
서구,168810104,산월경로당
서구,168810105,연성아파트
서구,168810106,대신푸르지오
서구,168810107,청송슈퍼
서구,168810108,한일공업사
서구,168810301,부산서교회
서구,168820301,서여고
서구,168830101,구덕꽃마을
서구,168840101,구덕꽃마을
서구,168850101,성진수산
서구,168850201,부산국제수산물도매시장
서구,168870201,마리아수녀회
서구,168950101,동아대학교병원
서구,168950201,경남고등학교입구
서구,168950301,동대신3동
서구,168950302,동대신3동
서구,168960201,대청마루
서구,168960202,영산3동아파트
서구,168960203,한국빌라
동구,169030401,초량역3번출구
동구,169040201,인창병원
동구,169040301,경남여중
동구,169050101,인창병원
동구,169060301,부산고교
동구,169070201,이편한세상부산항.(구)성분도병원
동구,169070302,부산고교
동구,169100203,부산역
동구,169100301,국민은행
동구,169110101,인창병원
동구,169130201,부산역.초량시장입구
동구,169140301,초량시장입구
동구,169150205,부산진역.해양수산부
동구,169170101,부산서중학교
동구,169170201,아르미나아파트
동구,169170202,부산서중학교
동구,169170301,초량6동
동구,169170302,부산컴퓨터과학고교
동구,169170303,금수사
동구,169180201,부산서중학교
동구,169180301,부산서중학교
동구,169180302,부산서중학교
동구,169190101,수정초등학교
동구,169190102,수정초등학교
동구,169190301,수정5동
동구,169190302,수정5동
동구,169190303,수정성당
동구,169200101,수성초등학교
동구,169200102,수정삼거리
동구,169200301,동여중
동구,169200302,수정산가족체육공원입구
동구,169210101,서광교회
동구,169210102,아름빌아파트
동구,169210103,아름빌아파트
동구,169210201,나웅하이빌
동구,169210202,범일초등학교입구
동구,169210301,범일초등학교
동구,169220101,문화아파트
동구,169220102,금성고등학교
동구,169220103,좌이경로당
동구,169220201,나웅하이빌
동구,169220202,범일초등학교입구
동구,169230101,하승빌라
동구,169230201,수정5동
동구,169230202,수정성당입구
동구,169230203,수정5동
동구,169230204,수정성당
동구,169230301,수정삼거리
동구,169230302,수정삼거리
동구,169240101,좌이경로당
동구,169240102,금성고등학교
동구,169240103,문화아파트
동구,169240201,하승빌라
동구,169250201,수정삼거리
동구,169250202,수정삼거리
동구,169250301,수정삼거리
동구,169250302,수성초등학교
동구,169270101,부산역후문
중구,169270201,2부두
중구,169270202,"중부경찰서,연안여객터미널"
동구,169300101,부산범천교회
동구,169300102,범천교회
동구,169300301,아름빌아파트
동구,169300302,서광교회
동구,169300303,아름빌아파트
동구,169300304,서광교회
동구,169310101,금수사
동구,169310102,부산컴퓨터과학고교
동구,169310103,초량6동
동구,169310201,초량어린이집
동구,169310202,초량6동행정복지센터
동구,169310203,(구)해룡약국
동구,169310204,부산고교
동구,169310301,화신아파트
동구,169310302,동일파크맨션
중구,169310303,영주삼거리
동구,169320101,4부두
동구,169330202,부산역후문
동구,169340201,4부두
동구,169350101,부두119안전센터
동구,169360301,부두119안전센터
동구,169390101,좌천동가구거리(좌천역)
동구,169410102,서광교회
동구,169410201,범일초등학교
동구,169410203,성북고개
동구,169410301,범일초등학교
동구,169410302,삼화약국
동구,169410303,(구)범곡새마을금고
동구,169410304,(구)삼화약국
동구,169410305,덕산탕
부산진구,169420101,안창마을입구
부산진구,169420102,호천마을입구
부산진구,169420103,서호정사
동구,169420201,삼화약국
동구,169420202,범일초등학교
동구,169420203,(구)삼화약국
동구,169420204,(구)범곡새마을금고
동구,169420301,안창마을입구
부산진구,169420302,안창마을종점
동구,169420303,안창삼거리
동구,169420304,보각사
부산진구,169420305,동구종합사회복지관
동구,169440101,동부경찰서
동구,169440201,수정시장
동구,169440301,수정초등학교
동구,169440302,수정초등학교
동구,169450101,(구)성분도병원
동구,169450401,초량지구대
동구,169450501,(구)해룡약국
동구,169450502,초량6동행정복지센터
동구,169450503,부산고교
동구,169450504,초량어린이집
동구,169460101,부산고교
동구,169460102,초량지구대
동구,169470101,수정1동공영주차장
동구,169470102,한림유치원
동구,169490101,동구청
동구,169500101,수정아파트
동구,169500102,동구노인종합복지관.묘심사
동구,169500301,수정2동
동구,169520401,수정아파트5동
동구,169520402,수정아파트중간계단
동구,169520403,백련정사입구
동구,169530101,수정4동(종점)
동구,169600101,동구종합사회복지관
동구,169600102,안창마을
동구,169610202,고관입구
동구,169610301,동구청.우체국
동구,169610302,부산진역1번출구
동구,169620101,수정시장
동구,169620102,수정시장
동구,169620301,동구청
동구,169630201,수정2동
동구,169630301,동여중
동구,169670401,남해지방해양경찰청
부산진구,169710101,범내골역3번출구.춘해병원
부산진구,169710301,부산범천교회
부산진구,169710302,범천교회
부산진구,169710401,경남아파트
부산진구,169710402,경남아파트
동구,169740401,축복예식장
동구,169770201,시민회관.동부산우체국
동구,169770301,시민회관.동부산우체국
동구,169780301,자유.평화시장
동구,169780302,"자유,평화시장"
동구,169820301,부산진성공원
동구,169830301,부산시민회관
동구,169840401,한양아파트
동구,169860101,범5호교
동구,169860103,조방면옥
부산진구,169870301,국밥골목
부산진구,169870302,평화시장
부산진구,169900401,시민장례식장
동구,169910301,오션브릿지
동구,169920101,부산진성공원
동구,169920201,부산진성공원
동구,169940101,보급창
동구,169950101,한성기린아파트
동구,169950102,한성기린아파트
동구,169950302,좌천동가구거리(좌천역)
동구,169970301,부산진시장입구
동구,169990101,범일동국민은행
동구,170000201,대양산업·하버시티
동구,170000202,범일5동행정복지센터
동구,170030101,범일5동행정복지센터
동구,170030102,대양산업·하버시티
동구,170030103,두산위브
동구,170030104,대양산업·하버시티
동구,170030201,범일5동행정복지센터
동구,170030202,남해지방해양경찰청
동구,170030203,범일5동행정복지센터
동구,170030205,남해지방해양경찰청
동구,170050101,범곡교차로
동구,170050201,범곡교차로
영도구,170100101,부산보건고
영도구,170110101,봉래동
영도구,170110102,봉래2동마을건강센터
영도구,170110103,영월사
영도구,170110104,청학고개
영도구,170120101,센트럴에일린의뜰
영도구,170120201,센트럴에일린의뜰
영도구,170140301,교통순찰대.센트럴에일린의뜰
영도구,170160101,영도봉래시장
영도구,170160102,봉래시장
영도구,170170101,미광아파트
영도구,170170301,미광마린타워
영도구,170170302,부산대교입구
영도구,170180201,영도우체국
영도구,170180301,대교사거리
영도구,170180302,대교사거리
영도구,170180401,대교동
영도구,170190201,구민장례식장
영도구,170190202,영광골든타워
영도구,170210201,영도초등학교
영도구,170220401,영선위교차로
영도구,170220402,영선동윗로터리
영도구,170220501,영선위교차로
영도구,170220502,영선위교차로
영도구,170230401,영선아랫교차로
영도구,170240101,영선아랫교차로
영도구,170240201,남항동
영도구,170250301,영도배수지
영도구,170260101,시영아파트
영도구,170260102,영광아파트
영도구,170260501,삼거리슈퍼
영도구,170270101,깡깡이예술마을
영도구,170270201,(구)전차종점
영도구,170270401,대동대교맨션
영도구,170270402,토토볼링장
영도구,170280201,대평동
영도구,170280202,진주슈퍼
영도구,170290101,남항시장
영도구,170290102,영선119안전센터
영도구,170290103,남항시장
영도구,170290301,영선2동행정복지센터
영도구,170290401,GS25
영도구,170290402,남항동농협
영도구,170290403,세븐일레븐
영도구,170300101,해동병원
영도구,170300102,해동병원
영도구,170300201,영선1동주민센터
영도구,170300301,영선119안전센터
영도구,170300401,영도우체국
영도구,170300402,영도우체국
영도구,170300403,영도병원
영도구,170300404,영도소방서
영도구,170310101,봉학초등학교
영도구,170310102,신도브래뉴아파트
영도구,170310201,한성맨션
영도구,170320101,한성맨션
영도구,170320301,홈플러스
영도구,170330101,외나무약국
영도구,170330102,남해숯불갈비
영도구,170330103,외나무약국
영도구,170340301,외나무약국
영도구,170340302,남해숯불갈비
영도구,170340303,외나무약국
영도구,170350201,교통순찰대.센트럴에일린의뜰
영도구,170350401,해동병원
영도구,170350501,봉래동교차로
영도구,170370101,영남교회
